safe_stem,original_stem,n_classes,model_id,source,accuracy,f1_macro,balanced_accuracy,roc_auc_ovr_macro,error,config_path,weight_path,metrics_path
PatientStatements,PatientStatements,2,feature_encoder_2_labels_FeatEnc_CNN__all_data_ckpt,config_scan,0.488,0.3279569892473118,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_CNN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_CNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\PatientStatements\feature_encoder_2_labels_FeatEnc_CNN__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,2,feature_encoder_2_labels_FeatEnc_FFN__all_data_ckpt,config_scan,0.488,0.3279569892473118,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_FFN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_FFN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\PatientStatements\feature_encoder_2_labels_FeatEnc_FFN__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,2,feature_encoder_2_labels_FeatEnc_GRU__all_data_ckpt,config_scan,0.512,0.3386243386243386,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_GRU.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_GRU.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\PatientStatements\feature_encoder_2_labels_FeatEnc_GRU__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,2,feature_encoder_2_labels_FeatEnc_LSTM__all_data_ckpt,config_scan,0.512,0.3386243386243386,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_LSTM.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_LSTM.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\PatientStatements\feature_encoder_2_labels_FeatEnc_LSTM__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,2,feature_encoder_2_labels_FeatEnc_RNN__all_data_ckpt,config_scan,0.512,0.3386243386243386,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_RNN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_RNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\PatientStatements\feature_encoder_2_labels_FeatEnc_RNN__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,3,transformers_3_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt,config_scan,0.866,0.864954205366357,0.8686123206967213,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B3_E_DL1_DistilBERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B3_E_DL1_DistilBERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\PatientStatements\transformers_3_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,3,transformers_3_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt,config_scan,0.891,0.8906692745555305,0.8928342725409837,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B4_E_DL3_BERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B4_E_DL3_BERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\PatientStatements\transformers_3_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,3,transformers_3_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt,config_scan,0.847,0.8456651579511192,0.8497214395491803,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B5_E_DL2_RoBERTa_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B5_E_DL2_RoBERTa_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\PatientStatements\transformers_3_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,3,ml_3_labels_E_ML1_LogisticRegression__all_data_ckpt,config_scan,,,,,"load_model: Error(s) in loading state_dict for LogisticRegression:
	size mismatch for _weights: copying a param with shape torch.Size([3, 100]) from checkpoint, the shape in current model is torch.Size([2, 100]).
	size mismatch for _bias: copying a param with shape torch.Size([3]) from checkpoint, the shape in current model is torch.Size([2]).",D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\3_labels\E_ML1_LogisticRegression.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\E_ML1_LogisticRegression.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\PatientStatements\ml_3_labels_E_ML1_LogisticRegression__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,3,ml_3_labels_E_ML2_LinearSVC__all_data_ckpt,config_scan,0.512,0.3386243386243386,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\3_labels\E_ML2_LinearSVC.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\E_ML2_LinearSVC.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\PatientStatements\ml_3_labels_E_ML2_LinearSVC__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,3,feature_encoder_3_labels_FeatEnc_CNN__all_data_ckpt,config_scan,0.512,0.3386243386243386,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_CNN.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_CNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\PatientStatements\feature_encoder_3_labels_FeatEnc_CNN__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,3,feature_encoder_3_labels_FeatEnc_FFN__all_data_ckpt,config_scan,0.486,0.32705248990578734,0.4979508196721312,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_FFN.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_FFN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\PatientStatements\feature_encoder_3_labels_FeatEnc_FFN__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,3,feature_encoder_3_labels_FeatEnc_GRU__all_data_ckpt,config_scan,0.512,0.3386243386243386,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_GRU.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_GRU.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\PatientStatements\feature_encoder_3_labels_FeatEnc_GRU__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,3,feature_encoder_3_labels_FeatEnc_LSTM__all_data_ckpt,config_scan,0.512,0.3386243386243386,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_LSTM.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_LSTM.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\PatientStatements\feature_encoder_3_labels_FeatEnc_LSTM__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,3,feature_encoder_3_labels_FeatEnc_RNN__all_data_ckpt,config_scan,0.512,0.3386243386243386,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_RNN.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_RNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\PatientStatements\feature_encoder_3_labels_FeatEnc_RNN__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,2,transformers_2_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt,config_scan,0.9,0.8995354519297231,0.9000305766105023,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B3_E_DL1_DistilBERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B3_E_DL1_DistilBERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\amazon_reviews\transformers_2_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,2,transformers_2_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt,config_scan,0.912,0.911248809927224,0.9102656946523118,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B4_E_DL3_BERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B4_E_DL3_BERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\amazon_reviews\transformers_2_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,2,transformers_2_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt,config_scan,0.921,0.9203692447879654,0.9195473052350376,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B5_E_DL2_RoBERTa_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B5_E_DL2_RoBERTa_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\amazon_reviews\transformers_2_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,2,ml_2_labels_E_ML1_LogisticRegression__all_data_ckpt,config_scan,0.462,0.31600547195622436,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML1_LogisticRegression.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML1_LogisticRegression.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\amazon_reviews\ml_2_labels_E_ML1_LogisticRegression__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,2,ml_2_labels_E_ML2_LinearSVC__all_data_ckpt,config_scan,0.538,0.34980494148244473,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML2_LinearSVC.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML2_LinearSVC.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\amazon_reviews\ml_2_labels_E_ML2_LinearSVC__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,2,ml_2_labels_E_ML3_DecisionTreeClassifier__all_data_ckpt,config_scan,0.462,0.31600547195622436,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML3_DecisionTreeClassifier.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML3_DecisionTreeClassifier.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\amazon_reviews\ml_2_labels_E_ML3_DecisionTreeClassifier__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,2,feature_encoder_2_labels_FeatEnc_CNN__all_data_ckpt,config_scan,0.545,0.3973310374515712,0.510327652520961,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_CNN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_CNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\amazon_reviews\feature_encoder_2_labels_FeatEnc_CNN__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,2,feature_encoder_2_labels_FeatEnc_FFN__all_data_ckpt,config_scan,0.546,0.3994423014852559,0.5114099036032121,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_FFN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_FFN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\amazon_reviews\feature_encoder_2_labels_FeatEnc_FFN__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,2,feature_encoder_2_labels_FeatEnc_GRU__all_data_ckpt,config_scan,0.462,0.31600547195622436,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_GRU.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_GRU.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\amazon_reviews\feature_encoder_2_labels_FeatEnc_GRU__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,2,feature_encoder_2_labels_FeatEnc_LSTM__all_data_ckpt,config_scan,0.462,0.31600547195622436,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_LSTM.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_LSTM.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\amazon_reviews\feature_encoder_2_labels_FeatEnc_LSTM__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,2,feature_encoder_2_labels_FeatEnc_RNN__all_data_ckpt,config_scan,0.462,0.31600547195622436,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_RNN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_RNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\amazon_reviews\feature_encoder_2_labels_FeatEnc_RNN__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,3,transformers_3_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt,config_scan,0.898,0.8975804896857529,0.8983247236035341,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B3_E_DL1_DistilBERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B3_E_DL1_DistilBERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\amazon_reviews\transformers_3_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,3,transformers_3_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt,config_scan,0.917,0.6112146203429248,0.9158298331160785,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B4_E_DL3_BERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B4_E_DL3_BERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\amazon_reviews\transformers_3_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,3,transformers_3_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt,config_scan,0.929,0.9287519856620897,0.9298870274706705,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B5_E_DL2_RoBERTa_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B5_E_DL2_RoBERTa_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\amazon_reviews\transformers_3_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,3,ml_3_labels_E_ML1_LogisticRegression__all_data_ckpt,config_scan,,,,,"load_model: Error(s) in loading state_dict for LogisticRegression:
	size mismatch for _weights: copying a param with shape torch.Size([3, 100]) from checkpoint, the shape in current model is torch.Size([2, 100]).
	size mismatch for _bias: copying a param with shape torch.Size([3]) from checkpoint, the shape in current model is torch.Size([2]).",D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\3_labels\E_ML1_LogisticRegression.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\E_ML1_LogisticRegression.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\amazon_reviews\ml_3_labels_E_ML1_LogisticRegression__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,3,ml_3_labels_E_ML2_LinearSVC__all_data_ckpt,config_scan,0.463,0.3318826352937664,0.49955342055713803,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\3_labels\E_ML2_LinearSVC.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\E_ML2_LinearSVC.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\amazon_reviews\ml_3_labels_E_ML2_LinearSVC__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,3,feature_encoder_3_labels_FeatEnc_CNN__all_data_ckpt,config_scan,0.462,0.31600547195622436,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_CNN.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_CNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\amazon_reviews\feature_encoder_3_labels_FeatEnc_CNN__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,3,feature_encoder_3_labels_FeatEnc_FFN__all_data_ckpt,config_scan,0.553,0.5213881670451661,0.5365672122177698,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_FFN.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_FFN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\amazon_reviews\feature_encoder_3_labels_FeatEnc_FFN__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,3,feature_encoder_3_labels_FeatEnc_GRU__all_data_ckpt,config_scan,0.462,0.31600547195622436,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_GRU.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_GRU.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\amazon_reviews\feature_encoder_3_labels_FeatEnc_GRU__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,3,feature_encoder_3_labels_FeatEnc_LSTM__all_data_ckpt,config_scan,0.462,0.31600547195622436,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_LSTM.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_LSTM.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\amazon_reviews\feature_encoder_3_labels_FeatEnc_LSTM__all_data_ckpt\metrics.json
amazon_reviews,amazon_reviews,3,feature_encoder_3_labels_FeatEnc_RNN__all_data_ckpt,config_scan,0.462,0.31600547195622436,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_RNN.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_RNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\amazon_reviews\feature_encoder_3_labels_FeatEnc_RNN__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,2,transformers_2_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt,config_scan,0.955,0.4884910485933504,0.955,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B3_E_DL1_DistilBERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B3_E_DL1_DistilBERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\sentiment_140\transformers_2_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,2,transformers_2_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt,config_scan,0.957,0.48901379662749106,0.957,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B4_E_DL3_BERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B4_E_DL3_BERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\sentiment_140\transformers_2_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,2,transformers_2_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt,config_scan,0.957,0.48901379662749106,0.957,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B5_E_DL2_RoBERTa_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B5_E_DL2_RoBERTa_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\sentiment_140\transformers_2_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,2,ml_2_labels_E_ML1_LogisticRegression__all_data_ckpt,config_scan,0.0,0.0,0.0,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML1_LogisticRegression.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML1_LogisticRegression.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\sentiment_140\ml_2_labels_E_ML1_LogisticRegression__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,2,ml_2_labels_E_ML2_LinearSVC__all_data_ckpt,config_scan,1.0,1.0,1.0,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML2_LinearSVC.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML2_LinearSVC.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\sentiment_140\ml_2_labels_E_ML2_LinearSVC__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,2,ml_2_labels_E_ML3_DecisionTreeClassifier__all_data_ckpt,config_scan,0.0,0.0,0.0,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML3_DecisionTreeClassifier.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML3_DecisionTreeClassifier.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\sentiment_140\ml_2_labels_E_ML3_DecisionTreeClassifier__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,2,feature_encoder_2_labels_FeatEnc_CNN__all_data_ckpt,config_scan,0.917,0.47835159102764735,0.917,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_CNN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_CNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\sentiment_140\feature_encoder_2_labels_FeatEnc_CNN__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,2,feature_encoder_2_labels_FeatEnc_FFN__all_data_ckpt,config_scan,0.922,0.4797086368366285,0.922,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_FFN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_FFN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\sentiment_140\feature_encoder_2_labels_FeatEnc_FFN__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,2,feature_encoder_2_labels_FeatEnc_GRU__all_data_ckpt,config_scan,0.0,0.0,0.0,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_GRU.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_GRU.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\sentiment_140\feature_encoder_2_labels_FeatEnc_GRU__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,2,feature_encoder_2_labels_FeatEnc_LSTM__all_data_ckpt,config_scan,0.0,0.0,0.0,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_LSTM.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_LSTM.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\sentiment_140\feature_encoder_2_labels_FeatEnc_LSTM__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,2,feature_encoder_2_labels_FeatEnc_RNN__all_data_ckpt,config_scan,0.0,0.0,0.0,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_RNN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_RNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\sentiment_140\feature_encoder_2_labels_FeatEnc_RNN__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,3,transformers_3_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt,config_scan,0.956,0.3258350374914792,0.956,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B3_E_DL1_DistilBERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B3_E_DL1_DistilBERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\sentiment_140\transformers_3_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,3,transformers_3_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt,config_scan,0.958,0.32618318011576436,0.958,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B4_E_DL3_BERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B4_E_DL3_BERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\sentiment_140\transformers_3_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,3,transformers_3_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt,config_scan,0.934,0.48293691830403307,0.934,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B5_E_DL2_RoBERTa_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B5_E_DL2_RoBERTa_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\sentiment_140\transformers_3_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,3,ml_3_labels_E_ML1_LogisticRegression__all_data_ckpt,config_scan,,,,,"load_model: Error(s) in loading state_dict for LogisticRegression:
	size mismatch for _weights: copying a param with shape torch.Size([3, 100]) from checkpoint, the shape in current model is torch.Size([2, 100]).
	size mismatch for _bias: copying a param with shape torch.Size([3]) from checkpoint, the shape in current model is torch.Size([2]).",D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\3_labels\E_ML1_LogisticRegression.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\E_ML1_LogisticRegression.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\sentiment_140\ml_3_labels_E_ML1_LogisticRegression__all_data_ckpt\metrics.json
sentiment_140,sentiment_140,3,ml_3_labels_E_ML2_LinearSVC__all_data_ckpt,config_scan,0.028,0.027237354085603113,0.028,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\3_labels\E_ML2_LinearSVC.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\E_ML2_LinearSVC.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\sentiment_140\ml_3_labels_E_ML2_LinearSVC__all_data_ckpt\metrics.json
